method,w,clf,acc,f1,ARI,silhouette
gnat+r-slic,1.0,RandomForest,0.251,0.24315976126012143,0.03791823998819772,0.05557537606584761
gnat+r-slic,1.0,SVM,0.273,0.2685923122722233,0.03791823998819772,0.05557537606584761
gspec+r-slic,1.0,LogReg,0.25799999999999995,0.2503233429438666,0.043092404394184804,0.04805139107314478
gspec+r-slic,1.0,RandomForest,0.25999999999999995,0.24977815330929087,0.043092404394184804,0.04805139107314478
gspec+r-slic,1.0,SVM,0.261,0.2561414723696226,0.043092404394184804,0.04805139107314478
hyb+r-slic,0.0,LogReg,0.42000000000000004,0.41381686738713636,0.07012501532050497,0.02784690483320128
hyb+r-slic,0.0,RandomForest,0.417,0.4121807863802161,0.07012501532050497,0.02784690483320128
hyb+r-slic,0.0,SVM,0.44300000000000006,0.43968981179722844,0.07012501532050497,0.02784690483320128
hyb+r-slic,0.25,LogReg,0.45,0.4430373088852777,0.06913441922525346,0.01831781099770611
hyb+r-slic,0.25,RandomForest,0.42700000000000005,0.41969944177175134,0.06913441922525346,0.01831781099770611
hyb+r-slic,0.25,SVM,0.475,0.47288390821836257,0.06913441922525346,0.01831781099770611
hyb+r-slic,0.5,LogReg,0.429,0.4247044467984257,0.05861222820325903,0.030722288775654753
hyb+r-slic,0.5,RandomForest,0.425,0.41777858527582,0.05861222820325903,0.030722288775654753
hyb+r-slic,0.5,SVM,0.44400000000000006,0.4432150569650803,0.05861222820325903,0.030722288775654753
hyb+r-slic,0.75,LogReg,0.321,0.3122826311927698,0.03576143986975097,0.056640305102575
hyb+r-slic,0.75,RandomForest,0.426,0.41877443471823295,0.03576143986975097,0.056640305102575
hyb+r-slic,0.75,SVM,0.305,0.30288646723181467,0.03576143986975097,0.056640305102575
hyb+r-slic,1.0,LogReg,0.257,0.25002494668701897,0.03621074720348653,0.06417365633566427
hyb+r-slic,1.0,RandomForest,0.238,0.2328965756299095,0.03621074720348653,0.06417365633566427
hyb+r-slic,1.0,SVM,0.259,0.2556561601280753,0.03621074720348653,0.06417365633566427
baseline-rgb,nan,LogReg,0.213,0.1996856808266115,0.01935234671612761,0.2766592133022761
baseline-rgb,nan,RandomForest,0.195,0.19128168968273251,0.01935234671612761,0.2766592133022761
baseline-rgb,nan,SVM,0.231,0.2118213287862794,0.01935234671612761,0.2766592133022761
baseline-hog,nan,LogReg,0.34500000000000003,0.34161683498483886,0.06922358005635877,0.02326927133816458
baseline-hog,nan,RandomForest,0.4210000000000001,0.4108371655735308,0.06922358005635877,0.02326927133816458
baseline-hog,nan,SVM,0.44000000000000006,0.4366068662414026,0.06922358005635877,0.02326927133816458
